5	3.3	1.8	0	0	0	2	3	3
1.83	3.5	4.5	0	0	0	2	0	1
2.25	3.3	3.25	1	3	-2	2	3	3
2	3.4	3.8	0	0	0	0	0	2
3	3.3	2.4	0	0	0	0	0	2
6.5	3.75	1.57	0	0	0	0	1	3
2.87	3.25	2.5	0	0	0	2	0	1
1.25	5.5	13	2	0	2	3	0	1
1.4	4.33	9	0	0	0	0	0	2
3.3	3.3	2.25	0	1	-1	0	1	3
2.3	3.3	3.1	2	0	2	2	1	1
1.25	5.5	13	1	1	0	2	1	1
2.4	3.25	3	0	0	0	0	0	2
2.5	3.25	2.87	0	0	0	2	2	2
1.8	3.5	4.75	0	0	0	2	0	1
1.57	3.75	7	0	0	0	1	1	2
2.87	3.25	2.5	0	0	0	0	0	2
3	3.3	2.37	1	1	0	1	2	3
1.4	4.33	9	0	0	0	0	0	2
1.28	5	13	1	0	1	2	1	1
1.5	4	7.5	1	0	1	2	0	1
5.5	3.5	1.72	1	0	1	2	0	1
1.4	4	10	1	0	1	2	2	2
2	3.3	4	0	0	0	1	0	1
2.87	3.25	2.5	0	2	-2	1	2	3
2.5	3.25	2.87	0	0	0	1	0	1
1.4	4.33	9.5	0	0	0	2	0	1
6.5	3.75	1.57	0	0	0	0	1	3
6.5	3.75	1.57	1	3	-2	1	3	3
2.5	3.25	2.9	0	0	0	0	0	2
1.66	3.6	5.75	0	0	0	0	1	3
2.5	3.3	2.87	1	0	1	2	0	1
7.5	4	1.5	1	1	0	1	2	3
2.5	3.25	2.9	1	0	1	2	0	1
1.83	3.5	4.5	3	0	3	4	0	1
2.2	3.3	3.4	0	1	-1	0	1	3
2.87	3.3	2.5	1	0	1	1	1	2
2.25	3.2	3.4	1	0	1	1	2	3
1.44	4.33	8	1	0	1	4	0	1
2.1	3.25	3.75	1	1	0	1	3	3
1.5	4	7.5	2	0	2	3	1	1
2.62	3.25	2.75	1	1	0	1	1	2
1.91	3.3	4.5	1	2	-1	1	4	3
2.2	3.2	3.5	0	1	-1	1	1	2
2.2	3.2	3.5	1	2	-1	1	2	3
2	3.3	4	0	1	-1	1	2	3
1.4	4.5	9	1	0	1	1	0	1
1.67	3.6	5.75	0	0	0	0	0	2
1.9	3.4	4.33	0	1	-1	1	1	2
8	4.2	1.44	1	0	1	2	0	1
5	3.6	1.72	0	0	0	1	3	3
2.75	3.2	2.62	1	1	0	2	1	1
2.25	3.3	3.3	0	0	0	1	0	1
4.5	3.5	1.83	0	0	0	1	0	1
2.4	3.3	3	0	0	0	1	1	2
1.44	4.2	8	3	0	3	5	0	1
1.66	3.6	5.5	0	0	0	1	0	1
1.72	3.6	5	0	0	0	1	0	1
1.53	3.75	7.5	1	0	1	2	0	1
2.62	3.25	2.75	0	1	-1	2	1	1
2.1	3.3	3.6	2	1	1	4	1	1
6	3.75	1.61	0	0	0	0	1	3
2.62	3.25	2.75	0	0	0	0	0	2
5	3.6	1.72	0	0	0	0	2	3
2.2	3.25	3.4	0	1	-1	0	2	3
2.1	3.2	3.75	1	0	1	2	0	1
1.72	3.4	5.5	1	0	1	4	0	1
1.4	4.33	9	1	1	0	3	2	1
1.25	5.5	15	1	0	1	4	3	1
1.33	4.75	11	2	0	2	4	0	1
2.1	3.3	3.75	2	1	1	3	1	1
1.73	3.5	5.5	1	0	1	2	2	2
2.5	3.25	2.88	1	0	1	1	1	2
7.5	4	1.5	0	1	-1	1	2	3
1.73	3.5	5.5	0	0	0	1	0	1
5.25	3.5	1.73	1	0	1	1	4	3
2.2	3.25	3.5	1	2	-1	3	3	2
1.91	3.4	4.33	1	0	1	1	3	3
1.67	3.6	5.5	1	0	1	1	1	2
2.25	3.25	3.3	0	0	0	0	0	2
2.1	3.3	3.6	0	0	0	1	0	1
2.4	3.25	3	0	0	0	1	0	1
1.91	3.4	4.2	1	0	1	1	0	1
1.57	3.8	6.5	2	1	1	4	2	1
1.67	3.6	5.5	1	0	1	1	0	1
1.72	3.6	5	0	1	-1	4	4	2
1.44	4.2	8.5	0	0	0	0	0	2
1.25	5.5	13	1	0	1	2	0	1
3.1	3.3	2.37	0	1	-1	1	1	2
1.83	3.5	4.5	0	1	-1	1	2	3
1.75	3.5	5	1	0	1	1	0	1
10	4.5	1.36	0	1	-1	1	3	3
1.44	4	9	0	2	-2	5	2	1
2.5	3.3	2.87	1	0	1	3	0	1
4.75	3.3	1.85	0	0	0	0	1	3
1.5	4.2	7.5	1	0	1	2	0	1
1.9	3.4	4.2	1	0	1	2	0	1
2	3.5	3.75	0	0	0	0	0	2
1.53	3.8	7	2	1	1	3	1	1
2	3.3	4	3	0	3	3	1	1
6.5	3.8	1.57	0	1	-1	0	2	3
3.2	3.3	2.3	0	2	-2	0	3	3
2.37	3.25	3.1	0	1	-1	0	1	3
1.5	4	7	1	0	1	1	0	1
2.1	3.25	3.75	0	0	0	0	0	2
1.25	5.5	13	2	0	2	3	0	1
2.5	3.25	2.9	0	0	0	0	2	3
1.53	3.8	7	1	0	1	1	0	1
2	3.25	4	1	0	1	2	0	1
2.2	3.25	3.5	0	0	0	0	0	2
2.3	3.3	3.2	0	0	0	0	0	2
2.62	3.25	2.75	1	1	0	3	1	1
2.1	3.3	3.6	0	1	-1	1	2	3
2.4	3.4	2.9	1	1	0	3	1	1
6.5	3.8	1.57	0	2	-2	0	3	3
2.6	3.25	2.8	0	2	-2	1	4	3
1.36	4.75	9.5	2	0	2	2	0	1
2	3.4	3.8	1	1	0	3	1	1
12	5	1.3	1	0	1	1	2	3
2.2	3.3	3.4	1	0	1	1	1	2
1.73	3.6	5	1	1	0	3	1	1
1.67	3.5	6	0	0	0	0	0	2
2.5	3.4	2.75	1	0	1	1	1	2
1.91	3.5	4	0	1	-1	0	1	3
2.2	3.25	3.4	0	0	0	2	0	1
1.83	3.5	4.5	1	0	1	2	1	1
1.3	5	11	1	0	1	2	0	1
7	5	1.4	0	1	-1	0	2	3
2.1	3.2	3.75	0	0	0	3	1	1
1.33	5	10	4	1	3	4	1	1
2.3	3.4	3.1	1	0	1	1	0	1
1.83	3.5	4.5	0	0	0	0	0	2
2.1	3.3	3.6	0	1	-1	0	2	3
3	3.5	2.3	0	1	-1	0	1	3
1.53	4	6.5	1	0	1	3	1	1
1.73	3.6	5	1	0	1	1	0	1
4	3.6	1.91	0	0	0	2	3	3
2.25	3.4	3.2	1	0	1	2	1	1
2.1	3.4	3.5	1	0	1	1	0	1
